date,annee,mois,jour,numeroJourDansSemaine,numeroJourDansAnnee,numeroSemaine,numeroMagasin,numeroProduit,prixVente,codeDelaMeteo,temperature,promo,quantiteVendue
2016/6/26,2016,6,26,7,178,201625,2,300771,1.83,803,16.90,0,9
2016/6/26,2016,6,26,7,178,201625,2,404707,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,2,525562,1.14,803,16.90,0,60
2016/6/26,2016,6,26,7,178,201625,2,721528,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,2,726349,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,2,889599,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,59885,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,300771,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,404707,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,525562,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,721528,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,726349,.00,803,16.90,0,0
2016/6/26,2016,6,26,7,178,201625,919,889599,.00,803,16.90,0,0
2016/6/27,2016,6,27,1,179,201626,2,59885,1.02,501,17.97,0,2851
2016/6/27,2016,6,27,1,179,201626,2,300771,1.83,501,17.97,0,27
2016/6/27,2016,6,27,1,179,201626,2,404707,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,2,525562,1.14,501,17.97,0,114
2016/6/27,2016,6,27,1,179,201626,2,721528,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,2,726349,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,2,889599,.07,501,17.97,0,802
2016/6/27,2016,6,27,1,179,201626,919,59885,1.02,501,17.97,0,763
2016/6/27,2016,6,27,1,179,201626,919,300771,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,919,404707,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,919,525562,1.14,501,17.97,0,17
2016/6/27,2016,6,27,1,179,201626,919,721528,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,919,726349,.00,501,17.97,0,0
2016/6/27,2016,6,27,1,179,201626,919,889599,.00,501,17.97,0,0
2016/6/28,2016,6,28,2,180,201626,2,59885,1.02,501,20.64,0,2816
2016/6/28,2016,6,28,2,180,201626,2,300771,1.79,501,20.64,0,27
2016/6/28,2016,6,28,2,180,201626,2,404707,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,2,525562,1.14,501,20.64,0,112
2016/6/28,2016,6,28,2,180,201626,2,721528,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,2,726349,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,2,889599,.07,501,20.64,0,1045
2016/6/28,2016,6,28,2,180,201626,919,59885,1.02,501,20.64,0,317
2016/6/28,2016,6,28,2,180,201626,919,300771,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,919,404707,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,919,525562,1.14,501,20.64,0,23
2016/6/28,2016,6,28,2,180,201626,919,721528,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,919,726349,.00,501,20.64,0,0
2016/6/28,2016,6,28,2,180,201626,919,889599,.00,501,20.64,0,0
2016/6/29,2016,6,29,3,181,201626,2,59885,1.02,500,18.83,0,3389
2016/6/29,2016,6,29,3,181,201626,2,300771,1.83,500,18.83,0,17
2016/6/29,2016,6,29,3,181,201626,2,404707,.00,500,18.83,0,0
2016/6/29,2016,6,29,3,181,201626,2,525562,1.14,500,18.83,0,133
2016/6/29,2016,6,29,3,181,201626,2,721528,.00,500,18.83,0,0
2016/6/29,2016,6,29,3,181,201626,2,726349,.00,500,18.83,0,0
2016/6/29,2016,6,29,3,181,201626,2,889599,.07,500,18.83,0,1138
2016/6/29,2016,6,29,3,181,201626,919,59885,1.02,500,18.83,0,546
2016/6/29,2016,6,29,3,181,201626,919,300771,1.84,500,18.83,0,10
2016/6/29,2016,6,29,3,181,201626,919,404707,.00,500,18.83,0,0
2016/6/29,2016,6,29,3,181,201626,919,525562,1.14,500,18.83,0,4
2016/6/29,2016,6,29,3,181,201626,919,721528,.00,500,18.83,0,0
2016/6/29,2016,6,29,3,181,201626,919,726349,.00,500,18.83,0,0
2016/6/29,2016,6,29,3,181,201626,919,889599,.00,500,18.83,0,0
2016/6/30,2016,6,30,4,182,201626,2,59885,1.02,500,17.08,0,2949
2016/6/30,2016,6,30,4,182,201626,2,300771,1.82,500,17.08,0,21
2016/6/30,2016,6,30,4,182,201626,2,404707,.00,500,17.08,0,0
2016/6/30,2016,6,30,4,182,201626,2,525562,1.14,500,17.08,0,120
2016/6/30,2016,6,30,4,182,201626,2,721528,.00,500,17.08,0,0
2016/6/30,2016,6,30,4,182,201626,2,726349,.00,500,17.08,0,0
2016/6/30,2016,6,30,4,182,201626,2,889599,.07,500,17.08,0,1061
2016/6/30,2016,6,30,4,182,201626,919,59885,1.02,500,17.08,0,603
2016/6/30,2016,6,30,4,182,201626,919,300771,1.83,500,17.08,0,16
2016/6/30,2016,6,30,4,182,201626,919,404707,.00,500,17.08,0,0
2016/6/30,2016,6,30,4,182,201626,919,525562,1.14,500,17.08,0,24
2016/6/30,2016,6,30,4,182,201626,919,721528,.00,500,17.08,0,0
2016/6/30,2016,6,30,4,182,201626,919,726349,.00,500,17.08,0,0
2016/6/30,2016,6,30,4,182,201626,919,889599,.00,500,17.08,0,0
2016/7/1,2016,7,1,5,183,201626,2,59885,1.02,500,18.56,0,2200
2016/7/1,2016,7,1,5,183,201626,2,300771,1.83,500,18.56,0,36
2016/7/1,2016,7,1,5,183,201626,2,404707,.00,500,18.56,0,0
2016/7/1,2016,7,1,5,183,201626,2,525562,1.14,500,18.56,0,131
2016/7/1,2016,7,1,5,183,201626,2,721528,.00,500,18.56,0,0
2016/7/1,2016,7,1,5,183,201626,2,726349,.00,500,18.56,0,0
2016/7/1,2016,7,1,5,183,201626,2,889599,.07,500,18.56,0,1052
2016/7/1,2016,7,1,5,183,201626,919,59885,1.02,500,18.56,0,375
2016/7/1,2016,7,1,5,183,201626,919,300771,1.83,500,18.56,0,12
2016/7/1,2016,7,1,5,183,201626,919,404707,.00,500,18.56,0,0
2016/7/1,2016,7,1,5,183,201626,919,525562,1.14,500,18.56,0,9
2016/7/1,2016,7,1,5,183,201626,919,721528,.00,500,18.56,0,0
2016/7/1,2016,7,1,5,183,201626,919,726349,.00,500,18.56,0,0
2016/7/1,2016,7,1,5,183,201626,919,889599,.00,500,18.56,0,0
2016/7/2,2016,7,2,6,184,201626,2,59885,1.02,0,,0,4940
2016/7/2,2016,7,2,6,184,201626,2,300771,1.83,0,,0,71
2016/7/2,2016,7,2,6,184,201626,2,404707,.00,0,,0,0
2016/7/2,2016,7,2,6,184,201626,2,525562,1.14,0,,0,170
2016/7/2,2016,7,2,6,184,201626,2,721528,.00,0,,0,0
2016/7/2,2016,7,2,6,184,201626,2,726349,.00,0,,0,0
2016/7/2,2016,7,2,6,184,201626,2,889599,.07,0,,0,1490
2016/7/2,2016,7,2,6,184,201626,919,59885,1.02,0,,0,461
2016/7/2,2016,7,2,6,184,201626,919,300771,1.82,0,,0,21
2016/7/2,2016,7,2,6,184,201626,919,404707,.00,0,,0,0
2016/7/2,2016,7,2,6,184,201626,919,525562,1.14,0,,0,22
2016/7/2,2016,7,2,6,184,201626,919,721528,.00,0,,0,0
2016/7/2,2016,7,2,6,184,201626,919,726349,.00,0,,0,0
2016/7/2,2016,7,2,6,184,201626,919,889599,.00,0,,0,0
2016/7/3,2016,7,3,7,185,201626,2,59885,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,2,300771,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,2,404707,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,2,525562,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,2,721528,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,2,726349,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,2,889599,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,59885,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,300771,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,404707,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,525562,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,721528,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,726349,.00,500,16.49,0,0
2016/7/3,2016,7,3,7,185,201626,919,889599,.00,500,16.49,0,0
2016/7/4,2016,7,4,1,186,201627,2,59885,1.02,500,20.05,0,2668
2016/7/4,2016,7,4,1,186,201627,2,300771,1.84,500,20.05,0,35
2016/7/4,2016,7,4,1,186,201627,2,404707,.00,500,20.05,0,0
2016/7/4,2016,7,4,1,186,201627,2,525562,1.14,500,20.05,0,121
2016/7/4,2016,7,4,1,186,201627,2,721528,.00,500,20.05,0,0
2016/7/4,2016,7,4,1,186,201627,2,726349,.00,500,20.05,0,0
2016/7/4,2016,7,4,1,186,201627,2,889599,.07,500,20.05,0,1274
2016/7/4,2016,7,4,1,186,201627,919,59885,1.02,500,20.05,0,366
2016/7/4,2016,7,4,1,186,201627,919,300771,1.83,500,20.05,0,10
2016/7/4,2016,7,4,1,186,201627,919,404707,.00,500,20.05,0,0
2016/7/4,2016,7,4,1,186,201627,919,525562,1.14,500,20.05,0,18
2016/7/4,2016,7,4,1,186,201627,919,721528,.00,500,20.05,0,0
2016/7/4,2016,7,4,1,186,201627,919,726349,.00,500,20.05,0,0
2016/7/4,2016,7,4,1,186,201627,919,889599,.00,500,20.05,0,0
2016/7/5,2016,7,5,2,187,201627,2,59885,1.02,500,18.70,0,2680
2016/7/5,2016,7,5,2,187,201627,2,300771,1.80,500,18.70,0,51
2016/7/5,2016,7,5,2,187,201627,2,404707,.00,500,18.70,0,0
2016/7/5,2016,7,5,2,187,201627,2,525562,1.14,500,18.70,0,124
2016/7/5,2016,7,5,2,187,201627,2,721528,.00,500,18.70,0,0
2016/7/5,2016,7,5,2,187,201627,2,726349,.00,500,18.70,0,0
2016/7/5,2016,7,5,2,187,201627,2,889599,.07,500,18.70,0,1239
2016/7/5,2016,7,5,2,187,201627,919,59885,1.02,500,18.70,0,400
2016/7/5,2016,7,5,2,187,201627,919,300771,1.79,500,18.70,0,17
2016/7/5,2016,7,5,2,187,201627,919,404707,.00,500,18.70,0,0
2016/7/5,2016,7,5,2,187,201627,919,525562,1.14,500,18.70,0,20
2016/7/5,2016,7,5,2,187,201627,919,721528,.00,500,18.70,0,0
2016/7/5,2016,7,5,2,187,201627,919,726349,.00,500,18.70,0,0
2016/7/5,2016,7,5,2,187,201627,919,889599,.00,500,18.70,0,0
2016/7/6,2016,7,6,3,188,201627,2,59885,1.02,800,20.48,0,2005
2016/7/6,2016,7,6,3,188,201627,2,300771,1.83,800,20.48,0,37
2016/7/6,2016,7,6,3,188,201627,2,404707,.00,800,20.48,0,0
2016/7/6,2016,7,6,3,188,201627,2,525562,1.14,800,20.48,0,142
2016/7/6,2016,7,6,3,188,201627,2,721528,.00,800,20.48,0,0
2016/7/6,2016,7,6,3,188,201627,2,726349,.00,800,20.48,0,0
2016/7/6,2016,7,6,3,188,201627,2,889599,.07,800,20.48,0,994
2016/7/6,2016,7,6,3,188,201627,919,59885,1.02,800,20.48,0,274
2016/7/6,2016,7,6,3,188,201627,919,300771,1.83,800,20.48,0,9
2016/7/6,2016,7,6,3,188,201627,919,404707,.00,800,20.48,0,0
2016/7/6,2016,7,6,3,188,201627,919,525562,1.14,800,20.48,0,25
2016/7/6,2016,7,6,3,188,201627,919,721528,.00,800,20.48,0,0
2016/7/6,2016,7,6,3,188,201627,919,726349,.00,800,20.48,0,0
2016/7/6,2016,7,6,3,188,201627,919,889599,.00,800,20.48,0,0
2016/7/7,2016,7,7,4,189,201627,2,59885,1.02,804,22.50,0,2266
2016/7/7,2016,7,7,4,189,201627,2,300771,1.83,804,22.50,0,27
2016/7/7,2016,7,7,4,189,201627,2,404707,.00,804,22.50,0,0
2016/7/7,2016,7,7,4,189,201627,2,525562,1.14,804,22.50,0,130
2016/7/7,2016,7,7,4,189,201627,2,721528,.00,804,22.50,0,0
2016/7/7,2016,7,7,4,189,201627,2,726349,.00,804,22.50,0,0
2016/7/7,2016,7,7,4,189,201627,2,889599,.07,804,22.50,0,862
2016/7/7,2016,7,7,4,189,201627,919,59885,1.02,804,22.50,0,412
2016/7/7,2016,7,7,4,189,201627,919,300771,1.84,804,22.50,0,6
2016/7/7,2016,7,7,4,189,201627,919,404707,.00,804,22.50,0,0
2016/7/7,2016,7,7,4,189,201627,919,525562,1.14,804,22.50,0,13
2016/7/7,2016,7,7,4,189,201627,919,721528,.00,804,22.50,0,0
2016/7/7,2016,7,7,4,189,201627,919,726349,.00,804,22.50,0,0
2016/7/7,2016,7,7,4,189,201627,919,889599,.00,804,22.50,0,0
2016/7/8,2016,7,8,5,190,201627,2,59885,1.02,803,23.62,0,2925
2016/7/8,2016,7,8,5,190,201627,2,300771,1.82,803,23.62,0,37
2016/7/8,2016,7,8,5,190,201627,2,404707,.00,803,23.62,0,0
2016/7/8,2016,7,8,5,190,201627,2,525562,1.14,803,23.62,0,99
2016/7/8,2016,7,8,5,190,201627,2,721528,.00,803,23.62,0,0
2016/7/8,2016,7,8,5,190,201627,2,726349,.00,803,23.62,0,0
2016/7/8,2016,7,8,5,190,201627,2,889599,.07,803,23.62,0,1062
2016/7/8,2016,7,8,5,190,201627,919,59885,1.02,803,23.62,0,387
2016/7/8,2016,7,8,5,190,201627,919,300771,1.83,803,23.62,0,14
2016/7/8,2016,7,8,5,190,201627,919,404707,.00,803,23.62,0,0
2016/7/8,2016,7,8,5,190,201627,919,525562,1.14,803,23.62,0,16
2016/7/8,2016,7,8,5,190,201627,919,721528,.00,803,23.62,0,0
2016/7/8,2016,7,8,5,190,201627,919,726349,.00,803,23.62,0,0
2016/7/8,2016,7,8,5,190,201627,919,889599,.00,803,23.62,0,0
2016/7/9,2016,7,9,6,191,201627,2,59885,1.02,801,24.71,0,4532
2016/7/9,2016,7,9,6,191,201627,2,300771,1.82,801,24.71,0,24
2016/7/9,2016,7,9,6,191,201627,2,404707,.00,801,24.71,0,0
2016/7/9,2016,7,9,6,191,201627,2,525562,1.14,801,24.71,0,152
2016/7/9,2016,7,9,6,191,201627,2,721528,.00,801,24.71,0,0
2016/7/9,2016,7,9,6,191,201627,2,726349,.00,801,24.71,0,0
2016/7/9,2016,7,9,6,191,201627,2,889599,.07,801,24.71,0,1159
2016/7/9,2016,7,9,6,191,201627,919,59885,1.02,801,24.71,0,473
2016/7/9,2016,7,9,6,191,201627,919,300771,1.85,801,24.71,0,12
2016/7/9,2016,7,9,6,191,201627,919,404707,.00,801,24.71,0,0
2016/7/9,2016,7,9,6,191,201627,919,525562,1.14,801,24.71,0,22
2016/7/9,2016,7,9,6,191,201627,919,721528,.00,801,24.71,0,0
2016/7/9,2016,7,9,6,191,201627,919,726349,.00,801,24.71,0,0
2016/7/9,2016,7,9,6,191,201627,919,889599,.00,801,24.71,0,0
2016/7/10,2016,7,10,7,192,201627,2,59885,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,2,300771,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,2,404707,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,2,525562,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,2,721528,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,2,726349,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,2,889599,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,59885,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,300771,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,404707,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,525562,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,721528,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,726349,.00,500,27.49,0,0
2016/7/10,2016,7,10,7,192,201627,919,889599,.00,500,27.49,0,0
2016/7/11,2016,7,11,1,193,201628,2,59885,1.02,500,20.22,0,3248
2016/7/11,2016,7,11,1,193,201628,2,300771,1.83,500,20.22,0,29
2016/7/11,2016,7,11,1,193,201628,2,404707,.00,500,20.22,0,0
2016/7/11,2016,7,11,1,193,201628,2,525562,1.14,500,20.22,0,115
2016/7/11,2016,7,11,1,193,201628,2,721528,.00,500,20.22,0,0
2016/7/11,2016,7,11,1,193,201628,2,726349,11.99,500,20.22,0,1
2016/7/11,2016,7,11,1,193,201628,2,889599,.07,500,20.22,0,1125
2016/7/11,2016,7,11,1,193,201628,919,59885,1.02,500,20.22,0,672
2016/7/11,2016,7,11,1,193,201628,919,300771,1.83,500,20.22,0,8
2016/7/11,2016,7,11,1,193,201628,919,404707,.00,500,20.22,0,0
2016/7/11,2016,7,11,1,193,201628,919,525562,1.14,500,20.22,0,12
2016/7/11,2016,7,11,1,193,201628,919,721528,.00,500,20.22,0,0
2016/7/11,2016,7,11,1,193,201628,919,726349,.00,500,20.22,0,0
2016/7/11,2016,7,11,1,193,201628,919,889599,.00,500,20.22,0,0
2016/7/12,2016,7,12,2,194,201628,2,59885,1.02,500,18.61,0,3149
2016/7/12,2016,7,12,2,194,201628,2,300771,1.79,500,18.61,0,31
2016/7/12,2016,7,12,2,194,201628,2,404707,.00,500,18.61,0,0
2016/7/12,2016,7,12,2,194,201628,2,525562,1.14,500,18.61,0,81
2016/7/12,2016,7,12,2,194,201628,2,721528,.00,500,18.61,0,0
2016/7/12,2016,7,12,2,194,201628,2,726349,11.99,500,18.61,0,1
2016/7/12,2016,7,12,2,194,201628,2,889599,.07,500,18.61,0,1006
2016/7/12,2016,7,12,2,194,201628,919,59885,1.02,500,18.61,0,483
2016/7/12,2016,7,12,2,194,201628,919,300771,1.78,500,18.61,0,11
2016/7/12,2016,7,12,2,194,201628,919,404707,.00,500,18.61,0,0
2016/7/12,2016,7,12,2,194,201628,919,525562,1.14,500,18.61,0,18
2016/7/12,2016,7,12,2,194,201628,919,721528,.00,500,18.61,0,0
2016/7/12,2016,7,12,2,194,201628,919,726349,.00,500,18.61,0,0
2016/7/12,2016,7,12,2,194,201628,919,889599,.00,500,18.61,0,0
2016/7/13,2016,7,13,3,195,201628,2,59885,1.02,500,18.16,0,2561
2016/7/13,2016,7,13,3,195,201628,2,300771,1.83,500,18.16,0,36
2016/7/13,2016,7,13,3,195,201628,2,404707,.00,500,18.16,0,0
2016/7/13,2016,7,13,3,195,201628,2,525562,1.14,500,18.16,0,106
2016/7/13,2016,7,13,3,195,201628,2,721528,.00,500,18.16,0,0
2016/7/13,2016,7,13,3,195,201628,2,726349,.00,500,18.16,0,0
2016/7/13,2016,7,13,3,195,201628,2,889599,.07,500,18.16,0,935
2016/7/13,2016,7,13,3,195,201628,919,59885,1.02,500,18.16,0,431
2016/7/13,2016,7,13,3,195,201628,919,300771,1.84,500,18.16,0,13
2016/7/13,2016,7,13,3,195,201628,919,404707,.00,500,18.16,0,0
2016/7/13,2016,7,13,3,195,201628,919,525562,1.14,500,18.16,0,5
2016/7/13,2016,7,13,3,195,201628,919,721528,.00,500,18.16,0,0
2016/7/13,2016,7,13,3,195,201628,919,726349,.00,500,18.16,0,0
2016/7/13,2016,7,13,3,195,201628,919,889599,.00,500,18.16,0,0
2016/7/14,2016,7,14,4,196,201628,2,59885,1.02,800,18.12,0,2267
2016/7/14,2016,7,14,4,196,201628,2,300771,1.68,800,18.12,0,29
2016/7/14,2016,7,14,4,196,201628,2,404707,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,2,525562,1.14,800,18.12,0,140
2016/7/14,2016,7,14,4,196,201628,2,721528,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,2,726349,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,2,889599,.07,800,18.12,0,910
2016/7/14,2016,7,14,4,196,201628,919,59885,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,919,300771,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,919,404707,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,919,525562,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,919,721528,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,919,726349,.00,800,18.12,0,0
2016/7/14,2016,7,14,4,196,201628,919,889599,.00,800,18.12,0,0
2016/7/15,2016,7,15,5,197,201628,2,59885,1.02,800,20.59,0,2421
2016/7/15,2016,7,15,5,197,201628,2,300771,1.67,800,20.59,0,34
2016/7/15,2016,7,15,5,197,201628,2,404707,.00,800,20.59,0,0
2016/7/15,2016,7,15,5,197,201628,2,525562,1.14,800,20.59,0,107
2016/7/15,2016,7,15,5,197,201628,2,721528,.00,800,20.59,0,0
2016/7/15,2016,7,15,5,197,201628,2,726349,.00,800,20.59,0,0
2016/7/15,2016,7,15,5,197,201628,2,889599,.07,800,20.59,0,992
2016/7/15,2016,7,15,5,197,201628,919,59885,1.02,800,20.59,0,705
2016/7/15,2016,7,15,5,197,201628,919,300771,1.68,800,20.59,0,16
2016/7/15,2016,7,15,5,197,201628,919,404707,.00,800,20.59,0,0
2016/7/15,2016,7,15,5,197,201628,919,525562,1.14,800,20.59,0,21
2016/7/15,2016,7,15,5,197,201628,919,721528,.00,800,20.59,0,0
2016/7/15,2016,7,15,5,197,201628,919,726349,.00,800,20.59,0,0
2016/7/15,2016,7,15,5,197,201628,919,889599,.00,800,20.59,0,0
2016/7/16,2016,7,16,6,198,201628,2,59885,1.02,801,24.28,0,3895
2016/7/16,2016,7,16,6,198,201628,2,300771,1.68,801,24.28,0,29
2016/7/16,2016,7,16,6,198,201628,2,404707,.00,801,24.28,0,0
2016/7/16,2016,7,16,6,198,201628,2,525562,1.14,801,24.28,0,117
2016/7/16,2016,7,16,6,198,201628,2,721528,.00,801,24.28,0,0
2016/7/16,2016,7,16,6,198,201628,2,726349,.00,801,24.28,0,0
2016/7/16,2016,7,16,6,198,201628,2,889599,.07,801,24.28,0,1184
2016/7/16,2016,7,16,6,198,201628,919,59885,1.02,801,24.28,0,348
2016/7/16,2016,7,16,6,198,201628,919,300771,1.67,801,24.28,0,22
2016/7/16,2016,7,16,6,198,201628,919,404707,.00,801,24.28,0,0
2016/7/16,2016,7,16,6,198,201628,919,525562,1.14,801,24.28,0,18
2016/7/16,2016,7,16,6,198,201628,919,721528,.00,801,24.28,0,0
2016/7/16,2016,7,16,6,198,201628,919,726349,.00,801,24.28,0,0
2016/7/16,2016,7,16,6,198,201628,919,889599,.00,801,24.28,0,0
2016/7/17,2016,7,17,7,199,201628,2,59885,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,2,300771,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,2,404707,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,2,525562,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,2,721528,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,2,726349,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,2,889599,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,59885,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,300771,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,404707,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,525562,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,721528,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,726349,.00,801,25.02,0,0
2016/7/17,2016,7,17,7,199,201628,919,889599,.00,801,25.02,0,0
2016/7/18,2016,7,18,1,200,201629,2,59885,1.02,801,26.28,0,3462
2016/7/18,2016,7,18,1,200,201629,2,300771,1.84,801,26.28,0,28
2016/7/18,2016,7,18,1,200,201629,2,404707,.00,801,26.28,0,0
2016/7/18,2016,7,18,1,200,201629,2,525562,1.14,801,26.28,0,106
2016/7/18,2016,7,18,1,200,201629,2,721528,.00,801,26.28,0,0
2016/7/18,2016,7,18,1,200,201629,2,726349,.00,801,26.28,0,0
2016/7/18,2016,7,18,1,200,201629,2,889599,.07,801,26.28,0,979
2016/7/18,2016,7,18,1,200,201629,919,59885,1.02,801,26.28,0,602
2016/7/18,2016,7,18,1,200,201629,919,300771,1.82,801,26.28,0,11
2016/7/18,2016,7,18,1,200,201629,919,404707,.00,801,26.28,0,0
2016/7/18,2016,7,18,1,200,201629,919,525562,1.14,801,26.28,0,8
2016/7/18,2016,7,18,1,200,201629,919,721528,.00,801,26.28,0,0
2016/7/18,2016,7,18,1,200,201629,919,726349,.00,801,26.28,0,0
2016/7/18,2016,7,18,1,200,201629,919,889599,.00,801,26.28,0,0
2016/7/19,2016,7,19,2,201,201629,2,59885,1.02,800,31.59,0,3457
2016/7/19,2016,7,19,2,201,201629,2,300771,1.79,800,31.59,0,28
2016/7/19,2016,7,19,2,201,201629,2,404707,.00,800,31.59,0,0
2016/7/19,2016,7,19,2,201,201629,2,525562,1.14,800,31.59,0,86
2016/7/19,2016,7,19,2,201,201629,2,721528,.00,800,31.59,0,0
2016/7/19,2016,7,19,2,201,201629,2,726349,.00,800,31.59,0,0
2016/7/19,2016,7,19,2,201,201629,2,889599,.07,800,31.59,0,849
2016/7/19,2016,7,19,2,201,201629,919,59885,1.02,800,31.59,0,757
2016/7/19,2016,7,19,2,201,201629,919,300771,1.80,800,31.59,0,19
2016/7/19,2016,7,19,2,201,201629,919,404707,.00,800,31.59,0,0
2016/7/19,2016,7,19,2,201,201629,919,525562,1.14,800,31.59,0,12
2016/7/19,2016,7,19,2,201,201629,919,721528,.00,800,31.59,0,0
2016/7/19,2016,7,19,2,201,201629,919,726349,.00,800,31.59,0,0
2016/7/19,2016,7,19,2,201,201629,919,889599,.00,800,31.59,0,0
2016/7/20,2016,7,20,3,202,201629,2,59885,1.02,800,22.10,0,3525
2016/7/20,2016,7,20,3,202,201629,2,300771,1.84,800,22.10,0,34
2016/7/20,2016,7,20,3,202,201629,2,404707,.00,800,22.10,0,0
2016/7/20,2016,7,20,3,202,201629,2,525562,1.14,800,22.10,0,73
2016/7/20,2016,7,20,3,202,201629,2,721528,.00,800,22.10,0,0
2016/7/20,2016,7,20,3,202,201629,2,726349,.00,800,22.10,0,0
2016/7/20,2016,7,20,3,202,201629,2,889599,.07,800,22.10,0,924
2016/7/20,2016,7,20,3,202,201629,919,59885,1.02,800,22.10,0,531
2016/7/20,2016,7,20,3,202,201629,919,300771,1.82,800,22.10,0,10
2016/7/20,2016,7,20,3,202,201629,919,404707,.00,800,22.10,0,0
2016/7/20,2016,7,20,3,202,201629,919,525562,1.14,800,22.10,0,10
2016/7/20,2016,7,20,3,202,201629,919,721528,.00,800,22.10,0,0
2016/7/20,2016,7,20,3,202,201629,919,726349,.00,800,22.10,0,0
2016/7/20,2016,7,20,3,202,201629,919,889599,.00,800,22.10,0,0
2016/7/21,2016,7,21,4,203,201629,2,59885,1.02,801,24.16,0,6632
2016/7/21,2016,7,21,4,203,201629,2,300771,1.82,801,24.16,0,32
2016/7/21,2016,7,21,4,203,201629,2,404707,.00,801,24.16,0,0
2016/7/21,2016,7,21,4,203,201629,2,525562,1.14,801,24.16,0,86
